"","regiao","estado","date","casosNovos","casosAcumulados","obitosNovos","obitosAcumulados"
"1","Norte","RO",2020-01-30,0,0,0,0
"2","Norte","RO",2020-01-31,0,0,0,0
"3","Norte","RO",2020-02-01,0,0,0,0
"4","Norte","RO",2020-02-02,0,0,0,0
"5","Norte","RO",2020-02-03,0,0,0,0
"6","Norte","RO",2020-02-04,0,0,0,0
"7","Norte","RO",2020-02-05,0,0,0,0
"8","Norte","RO",2020-02-06,0,0,0,0
"9","Norte","RO",2020-02-07,0,0,0,0
"10","Norte","RO",2020-02-08,0,0,0,0
"11","Norte","RO",2020-02-09,0,0,0,0
"12","Norte","RO",2020-02-10,0,0,0,0
"13","Norte","RO",2020-02-11,0,0,0,0
"14","Norte","RO",2020-02-12,0,0,0,0
"15","Norte","RO",2020-02-13,0,0,0,0
"16","Norte","RO",2020-02-14,0,0,0,0
"17","Norte","RO",2020-02-15,0,0,0,0
"18","Norte","RO",2020-02-16,0,0,0,0
"19","Norte","RO",2020-02-17,0,0,0,0
"20","Norte","RO",2020-02-18,0,0,0,0
"21","Norte","RO",2020-02-19,0,0,0,0
"22","Norte","RO",2020-02-20,0,0,0,0
"23","Norte","RO",2020-02-21,0,0,0,0
"24","Norte","RO",2020-02-22,0,0,0,0
"25","Norte","RO",2020-02-23,0,0,0,0
"26","Norte","RO",2020-02-24,0,0,0,0
"27","Norte","RO",2020-02-25,0,0,0,0
"28","Norte","RO",2020-02-26,0,0,0,0
"29","Norte","RO",2020-02-27,0,0,0,0
"30","Norte","RO",2020-02-28,0,0,0,0
"31","Norte","RO",2020-02-29,0,0,0,0
"32","Norte","RO",2020-03-01,0,0,0,0
"33","Norte","RO",2020-03-02,0,0,0,0
"34","Norte","RO",2020-03-03,0,0,0,0
"35","Norte","RO",2020-03-04,0,0,0,0
"36","Norte","RO",2020-03-05,0,0,0,0
"37","Norte","RO",2020-03-06,0,0,0,0
"38","Norte","RO",2020-03-07,0,0,0,0
"39","Norte","RO",2020-03-08,0,0,0,0
"40","Norte","RO",2020-03-09,0,0,0,0
"41","Norte","RO",2020-03-10,0,0,0,0
"42","Norte","RO",2020-03-11,0,0,0,0
"43","Norte","RO",2020-03-12,0,0,0,0
"44","Norte","RO",2020-03-13,0,0,0,0
"45","Norte","RO",2020-03-14,0,0,0,0
"46","Norte","RO",2020-03-15,0,0,0,0
"47","Norte","RO",2020-03-16,0,0,0,0
"48","Norte","RO",2020-03-17,0,0,0,0
"49","Norte","RO",2020-03-18,0,0,0,0
"50","Norte","RO",2020-03-19,0,0,0,0
"51","Norte","RO",2020-03-20,1,1,0,0
"52","Norte","RO",2020-03-21,0,1,0,0
"53","Norte","RO",2020-03-22,2,3,0,0
"54","Norte","RO",2020-03-23,0,3,0,0
"55","Norte","RO",2020-03-24,0,3,0,0
"56","Norte","RO",2020-03-25,2,5,0,0
"57","Norte","RO",2020-03-26,0,5,0,0
"58","Norte","RO",2020-03-27,1,6,0,0
"59","Norte","RO",2020-03-28,0,6,0,0
"60","Norte","RO",2020-03-29,0,6,0,0
"61","Norte","RO",2020-03-30,0,6,0,0
"62","Norte","RO",2020-03-31,2,8,1,1
"63","Norte","RO",2020-04-01,1,9,0,1
"64","Norte","RO",2020-04-02,1,10,0,1
"65","Norte","RO",2020-04-03,0,10,0,1
"66","Norte","RO",2020-04-04,1,11,0,1
"67","Norte","RO",2020-04-05,1,12,0,1
"68","Norte","RO",2020-04-06,2,14,0,1
"69","Norte","RO",2020-04-07,4,18,0,1
"70","Norte","RO",2020-04-08,0,18,0,1
"71","Norte","RO",2020-04-09,10,28,1,2
"72","Norte","RO",2020-04-10,4,32,0,2
"73","Norte","RO",2020-04-11,1,33,0,2
"74","Norte","RO",2020-04-12,2,35,0,2
"75","Norte","RO",2020-04-13,7,42,0,2
"76","Norte","RO",2020-04-14,22,64,0,2
"77","Norte","RO",2020-04-15,5,69,0,2
"78","Norte","RO",2020-04-16,7,76,1,3
"79","Norte","RO",2020-04-17,16,92,0,3
"80","Norte","RO",2020-04-18,18,110,0,3
"81","Norte","RO",2020-04-19,18,128,1,4
"82","Norte","RO",2020-04-20,32,160,0,4
"83","Norte","RO",2020-04-21,39,199,0,4
"84","Norte","RO",2020-04-22,24,223,1,5
"85","Norte","RO",2020-04-23,27,250,0,5
"86","Norte","RO",2020-04-24,40,290,0,5
"87","Norte","RO",2020-04-25,38,328,2,7
"88","Norte","RO",2020-04-26,36,364,3,10
"89","Norte","RO",2020-04-27,29,393,0,10
"90","Norte","RO",2020-04-28,20,413,1,11
"91","Norte","RO",2020-04-29,20,433,4,15
"92","Norte","RO",2020-04-30,69,502,1,16
"93","Norte","RO",2020-05-01,83,585,2,18
"94","Norte","RO",2020-05-02,68,653,5,23
"95","Norte","RO",2020-05-03,52,705,1,24
"96","Norte","RO",2020-05-04,51,756,1,25
"97","Norte","AC",2020-01-30,0,0,0,0
"98","Norte","AC",2020-01-31,0,0,0,0
"99","Norte","AC",2020-02-01,0,0,0,0
"100","Norte","AC",2020-02-02,0,0,0,0
"101","Norte","AC",2020-02-03,0,0,0,0
"102","Norte","AC",2020-02-04,0,0,0,0
"103","Norte","AC",2020-02-05,0,0,0,0
"104","Norte","AC",2020-02-06,0,0,0,0
"105","Norte","AC",2020-02-07,0,0,0,0
"106","Norte","AC",2020-02-08,0,0,0,0
"107","Norte","AC",2020-02-09,0,0,0,0
"108","Norte","AC",2020-02-10,0,0,0,0
"109","Norte","AC",2020-02-11,0,0,0,0
"110","Norte","AC",2020-02-12,0,0,0,0
"111","Norte","AC",2020-02-13,0,0,0,0
"112","Norte","AC",2020-02-14,0,0,0,0
"113","Norte","AC",2020-02-15,0,0,0,0
"114","Norte","AC",2020-02-16,0,0,0,0
"115","Norte","AC",2020-02-17,0,0,0,0
"116","Norte","AC",2020-02-18,0,0,0,0
"117","Norte","AC",2020-02-19,0,0,0,0
"118","Norte","AC",2020-02-20,0,0,0,0
"119","Norte","AC",2020-02-21,0,0,0,0
"120","Norte","AC",2020-02-22,0,0,0,0
"121","Norte","AC",2020-02-23,0,0,0,0
"122","Norte","AC",2020-02-24,0,0,0,0
"123","Norte","AC",2020-02-25,0,0,0,0
"124","Norte","AC",2020-02-26,0,0,0,0
"125","Norte","AC",2020-02-27,0,0,0,0
"126","Norte","AC",2020-02-28,0,0,0,0
"127","Norte","AC",2020-02-29,0,0,0,0
"128","Norte","AC",2020-03-01,0,0,0,0
"129","Norte","AC",2020-03-02,0,0,0,0
"130","Norte","AC",2020-03-03,0,0,0,0
"131","Norte","AC",2020-03-04,0,0,0,0
"132","Norte","AC",2020-03-05,0,0,0,0
"133","Norte","AC",2020-03-06,0,0,0,0
"134","Norte","AC",2020-03-07,0,0,0,0
"135","Norte","AC",2020-03-08,0,0,0,0
"136","Norte","AC",2020-03-09,0,0,0,0
"137","Norte","AC",2020-03-10,0,0,0,0
"138","Norte","AC",2020-03-11,0,0,0,0
"139","Norte","AC",2020-03-12,0,0,0,0
"140","Norte","AC",2020-03-13,0,0,0,0
"141","Norte","AC",2020-03-14,0,0,0,0
"142","Norte","AC",2020-03-15,0,0,0,0
"143","Norte","AC",2020-03-16,0,0,0,0
"144","Norte","AC",2020-03-17,0,0,0,0
"145","Norte","AC",2020-03-18,0,0,0,0
"146","Norte","AC",2020-03-19,3,3,0,0
"147","Norte","AC",2020-03-20,4,7,0,0
"148","Norte","AC",2020-03-21,2,9,0,0
"149","Norte","AC",2020-03-22,2,11,0,0
"150","Norte","AC",2020-03-23,0,11,0,0
"151","Norte","AC",2020-03-24,6,17,0,0
"152","Norte","AC",2020-03-25,6,23,0,0
"153","Norte","AC",2020-03-26,1,24,0,0
"154","Norte","AC",2020-03-27,1,25,0,0
"155","Norte","AC",2020-03-28,0,25,0,0
"156","Norte","AC",2020-03-29,9,34,0,0
"157","Norte","AC",2020-03-30,8,42,0,0
"158","Norte","AC",2020-03-31,0,42,0,0
"159","Norte","AC",2020-04-01,1,43,0,0
"160","Norte","AC",2020-04-02,0,43,0,0
"161","Norte","AC",2020-04-03,3,46,0,0
"162","Norte","AC",2020-04-04,0,46,0,0
"163","Norte","AC",2020-04-05,2,48,0,0
"164","Norte","AC",2020-04-06,2,50,0,0
"165","Norte","AC",2020-04-07,0,50,1,1
"166","Norte","AC",2020-04-08,4,54,1,2
"167","Norte","AC",2020-04-09,8,62,0,2
"168","Norte","AC",2020-04-10,8,70,0,2
"169","Norte","AC",2020-04-11,2,72,0,2
"170","Norte","AC",2020-04-12,5,77,0,2
"171","Norte","AC",2020-04-13,13,90,1,3
"172","Norte","AC",2020-04-14,9,99,0,3
"173","Norte","AC",2020-04-15,2,101,0,3
"174","Norte","AC",2020-04-16,9,110,2,5
"175","Norte","AC",2020-04-17,25,135,0,5
"176","Norte","AC",2020-04-18,7,142,0,5
"177","Norte","AC",2020-04-19,21,163,1,6
"178","Norte","AC",2020-04-20,13,176,2,8
"179","Norte","AC",2020-04-21,19,195,0,8
"180","Norte","AC",2020-04-22,19,214,0,8
"181","Norte","AC",2020-04-23,13,227,2,10
"182","Norte","AC",2020-04-24,7,234,1,11
"183","Norte","AC",2020-04-25,24,258,0,11
"184","Norte","AC",2020-04-26,21,279,0,11
"185","Norte","AC",2020-04-27,0,279,3,14
"186","Norte","AC",2020-04-28,32,311,2,16
"187","Norte","AC",2020-04-29,43,354,1,17
"188","Norte","AC",2020-04-30,50,404,2,19
"189","Norte","AC",2020-05-01,82,486,0,19
"190","Norte","AC",2020-05-02,67,553,2,21
"191","Norte","AC",2020-05-03,104,657,3,24
"192","Norte","AC",2020-05-04,76,733,4,28
"193","Norte","AM",2020-01-30,0,0,0,0
"194","Norte","AM",2020-01-31,0,0,0,0
"195","Norte","AM",2020-02-01,0,0,0,0
"196","Norte","AM",2020-02-02,0,0,0,0
"197","Norte","AM",2020-02-03,0,0,0,0
"198","Norte","AM",2020-02-04,0,0,0,0
"199","Norte","AM",2020-02-05,0,0,0,0
"200","Norte","AM",2020-02-06,0,0,0,0
"201","Norte","AM",2020-02-07,0,0,0,0
"202","Norte","AM",2020-02-08,0,0,0,0
"203","Norte","AM",2020-02-09,0,0,0,0
"204","Norte","AM",2020-02-10,0,0,0,0
"205","Norte","AM",2020-02-11,0,0,0,0
"206","Norte","AM",2020-02-12,0,0,0,0
"207","Norte","AM",2020-02-13,0,0,0,0
"208","Norte","AM",2020-02-14,0,0,0,0
"209","Norte","AM",2020-02-15,0,0,0,0
"210","Norte","AM",2020-02-16,0,0,0,0
"211","Norte","AM",2020-02-17,0,0,0,0
"212","Norte","AM",2020-02-18,0,0,0,0
"213","Norte","AM",2020-02-19,0,0,0,0
"214","Norte","AM",2020-02-20,0,0,0,0
"215","Norte","AM",2020-02-21,0,0,0,0
"216","Norte","AM",2020-02-22,0,0,0,0
"217","Norte","AM",2020-02-23,0,0,0,0
"218","Norte","AM",2020-02-24,0,0,0,0
"219","Norte","AM",2020-02-25,0,0,0,0
"220","Norte","AM",2020-02-26,0,0,0,0
"221","Norte","AM",2020-02-27,0,0,0,0
"222","Norte","AM",2020-02-28,0,0,0,0
"223","Norte","AM",2020-02-29,0,0,0,0
"224","Norte","AM",2020-03-01,0,0,0,0
"225","Norte","AM",2020-03-02,0,0,0,0
"226","Norte","AM",2020-03-03,0,0,0,0
"227","Norte","AM",2020-03-04,0,0,0,0
"228","Norte","AM",2020-03-05,0,0,0,0
"229","Norte","AM",2020-03-06,0,0,0,0
"230","Norte","AM",2020-03-07,0,0,0,0
"231","Norte","AM",2020-03-08,0,0,0,0
"232","Norte","AM",2020-03-09,0,0,0,0
"233","Norte","AM",2020-03-10,0,0,0,0
"234","Norte","AM",2020-03-11,0,0,0,0
"235","Norte","AM",2020-03-12,0,0,0,0
"236","Norte","AM",2020-03-13,0,0,0,0
"237","Norte","AM",2020-03-14,0,0,0,0
"238","Norte","AM",2020-03-15,1,1,0,0
"239","Norte","AM",2020-03-16,0,1,0,0
"240","Norte","AM",2020-03-17,0,1,0,0
"241","Norte","AM",2020-03-18,0,1,0,0
"242","Norte","AM",2020-03-19,2,3,0,0
"243","Norte","AM",2020-03-20,0,3,0,0
"244","Norte","AM",2020-03-21,8,11,0,0
"245","Norte","AM",2020-03-22,15,26,0,0
"246","Norte","AM",2020-03-23,6,32,0,0
"247","Norte","AM",2020-03-24,15,47,0,0
"248","Norte","AM",2020-03-25,7,54,1,1
"249","Norte","AM",2020-03-26,13,67,0,1
"250","Norte","AM",2020-03-27,14,81,0,1
"251","Norte","AM",2020-03-28,30,111,0,1
"252","Norte","AM",2020-03-29,29,140,0,1
"253","Norte","AM",2020-03-30,11,151,0,1
"254","Norte","AM",2020-03-31,24,175,2,3
"255","Norte","AM",2020-04-01,25,200,0,3
"256","Norte","AM",2020-04-02,29,229,0,3
"257","Norte","AM",2020-04-03,31,260,4,7
"258","Norte","AM",2020-04-04,51,311,5,12
"259","Norte","AM",2020-04-05,106,417,2,14
"260","Norte","AM",2020-04-06,115,532,5,19
"261","Norte","AM",2020-04-07,104,636,4,23
"262","Norte","AM",2020-04-08,168,804,7,30
"263","Norte","AM",2020-04-09,95,899,10,40
"264","Norte","AM",2020-04-10,82,981,10,50
"265","Norte","AM",2020-04-11,69,1050,3,53
"266","Norte","AM",2020-04-12,156,1206,9,62
"267","Norte","AM",2020-04-13,69,1275,9,71
"268","Norte","AM",2020-04-14,209,1484,19,90
"269","Norte","AM",2020-04-15,70,1554,16,106
"270","Norte","AM",2020-04-16,165,1719,18,124
"271","Norte","AM",2020-04-17,90,1809,21,145
"272","Norte","AM",2020-04-18,88,1897,16,161
"273","Norte","AM",2020-04-19,147,2044,21,182
"274","Norte","AM",2020-04-20,116,2160,3,185
"275","Norte","AM",2020-04-21,110,2270,8,193
"276","Norte","AM",2020-04-22,209,2479,14,207
"277","Norte","AM",2020-04-23,409,2888,27,234
"278","Norte","AM",2020-04-24,306,3194,21,255
"279","Norte","AM",2020-04-25,441,3635,32,287
"280","Norte","AM",2020-04-26,198,3833,17,304
"281","Norte","AM",2020-04-27,95,3928,16,320
"282","Norte","AM",2020-04-28,409,4337,31,351
"283","Norte","AM",2020-04-29,464,4801,29,380
"284","Norte","AM",2020-04-30,453,5254,45,425
"285","Norte","AM",2020-05-01,469,5723,51,476
"286","Norte","AM",2020-05-02,339,6062,25,501
"287","Norte","AM",2020-05-03,621,6683,47,548
"288","Norte","AM",2020-05-04,559,7242,36,584
"289","Norte","RR",2020-01-30,0,0,0,0
"290","Norte","RR",2020-01-31,0,0,0,0
"291","Norte","RR",2020-02-01,0,0,0,0
"292","Norte","RR",2020-02-02,0,0,0,0
"293","Norte","RR",2020-02-03,0,0,0,0
"294","Norte","RR",2020-02-04,0,0,0,0
"295","Norte","RR",2020-02-05,0,0,0,0
"296","Norte","RR",2020-02-06,0,0,0,0
"297","Norte","RR",2020-02-07,0,0,0,0
"298","Norte","RR",2020-02-08,0,0,0,0
"299","Norte","RR",2020-02-09,0,0,0,0
"300","Norte","RR",2020-02-10,0,0,0,0
"301","Norte","RR",2020-02-11,0,0,0,0
"302","Norte","RR",2020-02-12,0,0,0,0
"303","Norte","RR",2020-02-13,0,0,0,0
"304","Norte","RR",2020-02-14,0,0,0,0
"305","Norte","RR",2020-02-15,0,0,0,0
"306","Norte","RR",2020-02-16,0,0,0,0
"307","Norte","RR",2020-02-17,0,0,0,0
"308","Norte","RR",2020-02-18,0,0,0,0
"309","Norte","RR",2020-02-19,0,0,0,0
"310","Norte","RR",2020-02-20,0,0,0,0
"311","Norte","RR",2020-02-21,0,0,0,0
"312","Norte","RR",2020-02-22,0,0,0,0
"313","Norte","RR",2020-02-23,0,0,0,0
"314","Norte","RR",2020-02-24,0,0,0,0
"315","Norte","RR",2020-02-25,0,0,0,0
"316","Norte","RR",2020-02-26,0,0,0,0
"317","Norte","RR",2020-02-27,0,0,0,0
"318","Norte","RR",2020-02-28,0,0,0,0
"319","Norte","RR",2020-02-29,0,0,0,0
"320","Norte","RR",2020-03-01,0,0,0,0
"321","Norte","RR",2020-03-02,0,0,0,0
"322","Norte","RR",2020-03-03,0,0,0,0
"323","Norte","RR",2020-03-04,0,0,0,0
"324","Norte","RR",2020-03-05,0,0,0,0
"325","Norte","RR",2020-03-06,0,0,0,0
"326","Norte","RR",2020-03-07,0,0,0,0
"327","Norte","RR",2020-03-08,0,0,0,0
"328","Norte","RR",2020-03-09,0,0,0,0
"329","Norte","RR",2020-03-10,0,0,0,0
"330","Norte","RR",2020-03-11,0,0,0,0
"331","Norte","RR",2020-03-12,0,0,0,0
"332","Norte","RR",2020-03-13,0,0,0,0
"333","Norte","RR",2020-03-14,0,0,0,0
"334","Norte","RR",2020-03-15,0,0,0,0
"335","Norte","RR",2020-03-16,0,0,0,0
"336","Norte","RR",2020-03-17,0,0,0,0
"337","Norte","RR",2020-03-18,0,0,0,0
"338","Norte","RR",2020-03-19,0,0,0,0
"339","Norte","RR",2020-03-20,0,0,0,0
"340","Norte","RR",2020-03-21,0,0,0,0
"341","Norte","RR",2020-03-22,2,2,0,0
"342","Norte","RR",2020-03-23,0,2,0,0
"343","Norte","RR",2020-03-24,0,2,0,0
"344","Norte","RR",2020-03-25,6,8,0,0
"345","Norte","RR",2020-03-26,0,8,0,0
"346","Norte","RR",2020-03-27,2,10,0,0
"347","Norte","RR",2020-03-28,2,12,0,0
"348","Norte","RR",2020-03-29,4,16,0,0
"349","Norte","RR",2020-03-30,0,16,0,0
"350","Norte","RR",2020-03-31,0,16,0,0
"351","Norte","RR",2020-04-01,6,22,0,0
"352","Norte","RR",2020-04-02,4,26,0,0
"353","Norte","RR",2020-04-03,4,30,0,0
"354","Norte","RR",2020-04-04,7,37,1,1
"355","Norte","RR",2020-04-05,5,42,0,1
"356","Norte","RR",2020-04-06,0,42,0,1
"357","Norte","RR",2020-04-07,0,42,0,1
"358","Norte","RR",2020-04-08,7,49,0,1
"359","Norte","RR",2020-04-09,3,52,0,1
"360","Norte","RR",2020-04-10,11,63,2,3
"361","Norte","RR",2020-04-11,12,75,0,3
"362","Norte","RR",2020-04-12,4,79,0,3
"363","Norte","RR",2020-04-13,4,83,0,3
"364","Norte","RR",2020-04-14,30,113,0,3
"365","Norte","RR",2020-04-15,1,114,0,3
"366","Norte","RR",2020-04-16,28,142,0,3
"367","Norte","RR",2020-04-17,22,164,0,3
"368","Norte","RR",2020-04-18,37,201,0,3
"369","Norte","RR",2020-04-19,21,222,0,3
"370","Norte","RR",2020-04-20,22,244,0,3
"371","Norte","RR",2020-04-21,3,247,0,3
"372","Norte","RR",2020-04-22,33,280,0,3
"373","Norte","RR",2020-04-23,17,297,0,3
"374","Norte","RR",2020-04-24,7,304,0,3
"375","Norte","RR",2020-04-25,41,345,0,3
"376","Norte","RR",2020-04-26,56,401,1,4
"377","Norte","RR",2020-04-27,6,407,0,4
"378","Norte","RR",2020-04-28,18,425,2,6
"379","Norte","RR",2020-04-29,27,452,0,6
"380","Norte","RR",2020-04-30,67,519,1,7
"381","Norte","RR",2020-05-01,83,602,1,8
"382","Norte","RR",2020-05-02,66,668,1,9
"383","Norte","RR",2020-05-03,72,740,2,11
"384","Norte","RR",2020-05-04,66,806,0,11
"385","Norte","PA",2020-01-30,0,0,0,0
"386","Norte","PA",2020-01-31,0,0,0,0
"387","Norte","PA",2020-02-01,0,0,0,0
"388","Norte","PA",2020-02-02,0,0,0,0
"389","Norte","PA",2020-02-03,0,0,0,0
"390","Norte","PA",2020-02-04,0,0,0,0
"391","Norte","PA",2020-02-05,0,0,0,0
"392","Norte","PA",2020-02-06,0,0,0,0
"393","Norte","PA",2020-02-07,0,0,0,0
"394","Norte","PA",2020-02-08,0,0,0,0
"395","Norte","PA",2020-02-09,0,0,0,0
"396","Norte","PA",2020-02-10,0,0,0,0
"397","Norte","PA",2020-02-11,0,0,0,0
"398","Norte","PA",2020-02-12,0,0,0,0
"399","Norte","PA",2020-02-13,0,0,0,0
"400","Norte","PA",2020-02-14,0,0,0,0
"401","Norte","PA",2020-02-15,0,0,0,0
"402","Norte","PA",2020-02-16,0,0,0,0
"403","Norte","PA",2020-02-17,0,0,0,0
"404","Norte","PA",2020-02-18,0,0,0,0
"405","Norte","PA",2020-02-19,0,0,0,0
"406","Norte","PA",2020-02-20,0,0,0,0
"407","Norte","PA",2020-02-21,0,0,0,0
"408","Norte","PA",2020-02-22,0,0,0,0
"409","Norte","PA",2020-02-23,0,0,0,0
"410","Norte","PA",2020-02-24,0,0,0,0
"411","Norte","PA",2020-02-25,0,0,0,0
"412","Norte","PA",2020-02-26,0,0,0,0
"413","Norte","PA",2020-02-27,0,0,0,0
"414","Norte","PA",2020-02-28,0,0,0,0
"415","Norte","PA",2020-02-29,0,0,0,0
"416","Norte","PA",2020-03-01,0,0,0,0
"417","Norte","PA",2020-03-02,0,0,0,0
"418","Norte","PA",2020-03-03,0,0,0,0
"419","Norte","PA",2020-03-04,0,0,0,0
"420","Norte","PA",2020-03-05,0,0,0,0
"421","Norte","PA",2020-03-06,0,0,0,0
"422","Norte","PA",2020-03-07,0,0,0,0
"423","Norte","PA",2020-03-08,0,0,0,0
"424","Norte","PA",2020-03-09,0,0,0,0
"425","Norte","PA",2020-03-10,0,0,0,0
"426","Norte","PA",2020-03-11,0,0,0,0
"427","Norte","PA",2020-03-12,0,0,0,0
"428","Norte","PA",2020-03-13,0,0,0,0
"429","Norte","PA",2020-03-14,0,0,0,0
"430","Norte","PA",2020-03-15,0,0,0,0
"431","Norte","PA",2020-03-16,0,0,0,0
"432","Norte","PA",2020-03-17,0,0,0,0
"433","Norte","PA",2020-03-18,0,0,0,0
"434","Norte","PA",2020-03-19,1,1,0,0
"435","Norte","PA",2020-03-20,1,2,0,0
"436","Norte","PA",2020-03-21,0,2,0,0
"437","Norte","PA",2020-03-22,2,4,0,0
"438","Norte","PA",2020-03-23,1,5,0,0
"439","Norte","PA",2020-03-24,0,5,0,0
"440","Norte","PA",2020-03-25,2,7,0,0
"441","Norte","PA",2020-03-26,6,13,0,0
"442","Norte","PA",2020-03-27,0,13,0,0
"443","Norte","PA",2020-03-28,4,17,0,0
"444","Norte","PA",2020-03-29,1,18,0,0
"445","Norte","PA",2020-03-30,3,21,0,0
"446","Norte","PA",2020-03-31,11,32,0,0
"447","Norte","PA",2020-04-01,8,40,1,1
"448","Norte","PA",2020-04-02,6,46,0,1
"449","Norte","PA",2020-04-03,4,50,0,1
"450","Norte","PA",2020-04-04,30,80,0,1
"451","Norte","PA",2020-04-05,6,86,0,1
"452","Norte","PA",2020-04-06,16,102,2,3
"453","Norte","PA",2020-04-07,36,138,2,5
"454","Norte","PA",2020-04-08,29,167,1,6
"455","Norte","PA",2020-04-09,1,168,1,7
"456","Norte","PA",2020-04-10,2,170,2,9
"457","Norte","PA",2020-04-11,47,217,1,10
"458","Norte","PA",2020-04-12,29,246,3,13
"459","Norte","PA",2020-04-13,24,270,2,15
"460","Norte","PA",2020-04-14,53,323,4,19
"461","Norte","PA",2020-04-15,61,384,2,21
"462","Norte","PA",2020-04-16,54,438,3,24
"463","Norte","PA",2020-04-17,119,557,2,26
"464","Norte","PA",2020-04-18,83,640,7,33
"465","Norte","PA",2020-04-19,45,685,1,34
"466","Norte","PA",2020-04-20,217,902,1,35
"467","Norte","PA",2020-04-21,124,1026,3,38
"468","Norte","PA",2020-04-22,169,1195,5,43
"469","Norte","PA",2020-04-23,72,1267,10,53
"470","Norte","PA",2020-04-24,179,1446,22,75
"471","Norte","PA",2020-04-25,133,1579,11,86
"472","Norte","PA",2020-04-26,288,1867,14,100
"473","Norte","PA",2020-04-27,261,2128,14,114
"474","Norte","PA",2020-04-28,134,2262,15,129
"475","Norte","PA",2020-04-29,160,2422,8,137
"476","Norte","PA",2020-04-30,454,2876,71,208
"477","Norte","PA",2020-05-01,300,3176,27,235
"478","Norte","PA",2020-05-02,284,3460,38,273
"479","Norte","PA",2020-05-03,403,3863,36,309
"480","Norte","PA",2020-05-04,262,4125,21,330
"481","Norte","AP",2020-01-30,0,0,0,0
"482","Norte","AP",2020-01-31,0,0,0,0
"483","Norte","AP",2020-02-01,0,0,0,0
"484","Norte","AP",2020-02-02,0,0,0,0
"485","Norte","AP",2020-02-03,0,0,0,0
"486","Norte","AP",2020-02-04,0,0,0,0
"487","Norte","AP",2020-02-05,0,0,0,0
"488","Norte","AP",2020-02-06,0,0,0,0
"489","Norte","AP",2020-02-07,0,0,0,0
"490","Norte","AP",2020-02-08,0,0,0,0
"491","Norte","AP",2020-02-09,0,0,0,0
"492","Norte","AP",2020-02-10,0,0,0,0
"493","Norte","AP",2020-02-11,0,0,0,0
"494","Norte","AP",2020-02-12,0,0,0,0
"495","Norte","AP",2020-02-13,0,0,0,0
"496","Norte","AP",2020-02-14,0,0,0,0
"497","Norte","AP",2020-02-15,0,0,0,0
"498","Norte","AP",2020-02-16,0,0,0,0
"499","Norte","AP",2020-02-17,0,0,0,0
"500","Norte","AP",2020-02-18,0,0,0,0
"501","Norte","AP",2020-02-19,0,0,0,0
"502","Norte","AP",2020-02-20,0,0,0,0
"503","Norte","AP",2020-02-21,0,0,0,0
"504","Norte","AP",2020-02-22,0,0,0,0
"505","Norte","AP",2020-02-23,0,0,0,0
"506","Norte","AP",2020-02-24,0,0,0,0
"507","Norte","AP",2020-02-25,0,0,0,0
"508","Norte","AP",2020-02-26,0,0,0,0
"509","Norte","AP",2020-02-27,0,0,0,0
"510","Norte","AP",2020-02-28,0,0,0,0
"511","Norte","AP",2020-02-29,0,0,0,0
"512","Norte","AP",2020-03-01,0,0,0,0
"513","Norte","AP",2020-03-02,0,0,0,0
"514","Norte","AP",2020-03-03,0,0,0,0
"515","Norte","AP",2020-03-04,0,0,0,0
"516","Norte","AP",2020-03-05,0,0,0,0
"517","Norte","AP",2020-03-06,0,0,0,0
"518","Norte","AP",2020-03-07,0,0,0,0
"519","Norte","AP",2020-03-08,0,0,0,0
"520","Norte","AP",2020-03-09,0,0,0,0
"521","Norte","AP",2020-03-10,0,0,0,0
"522","Norte","AP",2020-03-11,0,0,0,0
"523","Norte","AP",2020-03-12,0,0,0,0
"524","Norte","AP",2020-03-13,0,0,0,0
"525","Norte","AP",2020-03-14,0,0,0,0
"526","Norte","AP",2020-03-15,0,0,0,0
"527","Norte","AP",2020-03-16,0,0,0,0
"528","Norte","AP",2020-03-17,0,0,0,0
"529","Norte","AP",2020-03-18,0,0,0,0
"530","Norte","AP",2020-03-19,0,0,0,0
"531","Norte","AP",2020-03-20,1,1,0,0
"532","Norte","AP",2020-03-21,0,1,0,0
"533","Norte","AP",2020-03-22,0,1,0,0
"534","Norte","AP",2020-03-23,0,1,0,0
"535","Norte","AP",2020-03-24,0,1,0,0
"536","Norte","AP",2020-03-25,0,1,0,0
"537","Norte","AP",2020-03-26,1,2,0,0
"538","Norte","AP",2020-03-27,0,2,0,0
"539","Norte","AP",2020-03-28,2,4,0,0
"540","Norte","AP",2020-03-29,0,4,0,0
"541","Norte","AP",2020-03-30,4,8,0,0
"542","Norte","AP",2020-03-31,2,10,0,0
"543","Norte","AP",2020-04-01,1,11,0,0
"544","Norte","AP",2020-04-02,0,11,0,0
"545","Norte","AP",2020-04-03,8,19,0,0
"546","Norte","AP",2020-04-04,9,28,1,1
"547","Norte","AP",2020-04-05,1,29,1,2
"548","Norte","AP",2020-04-06,5,34,0,2
"549","Norte","AP",2020-04-07,14,48,0,2
"550","Norte","AP",2020-04-08,59,107,0,2
"551","Norte","AP",2020-04-09,21,128,0,2
"552","Norte","AP",2020-04-10,38,166,0,2
"553","Norte","AP",2020-04-11,27,193,1,3
"554","Norte","AP",2020-04-12,37,230,2,5
"555","Norte","AP",2020-04-13,12,242,0,5
"556","Norte","AP",2020-04-14,65,307,1,6
